date,close,capacity,transaction,change_value1,change_value2,change_value5,change_value10,target,target1,target2,target5,target10,short_term,mid_term,avg_2,trend_2,cap_avg_2,'trans_avg_2,avg_5,trend_5,cap_avg_5,'trans_avg_5,avg_10,trend_10,cap_avg_10,'trans_avg_10,avg_20,trend_20,cap_avg_20,'trans_avg_20,avg_60,trend_60,cap_avg_60,'trans_avg_60,std_2,BBand_up_2,BBand_down_2,std_5,BBand_up_5,BBand_down_5,std_10,BBand_up_10,BBand_down_10,std_20,BBand_up_20,BBand_down_20,std_60,BBand_up_60,BBand_down_60
2021-01-18,607.0,50388664.0,49008.0,0.009983361064891847,0.02533783783783784,0.039383561643835614,0.13246268656716417,1,1,1,1,1,0.032360699740836725,0.04653956246166428,0.4942339373970346,1.0,-50.219167350815255,-58.10581945804767,1.2850082372322824,4.0,-46.862184716784704,-57.67997061704212,4.184514003294889,8.0,-24.94575724412935,-27.37165360757428,,,,,,,,,4.242640687119285,0.7638802696564554,-1.7523481444505244,7.362064927722425,0.8981411647282457,-3.468157639192811,22.80448299007127,2.5779356477970956,-10.946963654386874,,,,,,
2021-01-19,627.0,52947466.0,55490.0,0.032948929159802305,0.04326123128119801,0.06091370558375635,0.15682656826568267,1,1,1,1,1,0.05208746843247718,0.04795643134096316,1.5948963317384368,2.0,2.4163592644830256,5.840692016579564,3.285486443381184,4.0,-39.89402930066567,-37.7812218417733,5.885167464114828,9.0,-22.327488344767996,-17.35465849702649,,,,,,,,,14.142135623730951,2.4650469095240335,-5.654839573000907,12.876334882255922,0.41106902520904,-6.982041911971408,22.238355254929573,0.49904935548218626,-12.269384283711844,,,,,,
2021-01-20,647.0,95484470.0,95577.0,0.03189792663476874,0.06589785831960461,0.06942148760330578,0.1785063752276867,1,1,1,1,1,0.0676596729614552,0.05454244381219046,1.545595054095827,2.0,22.274304920999192,20.971049520282076,4.976816074188569,4.0,18.28440645897704,12.55532188706488,7.279752704791348,9.0,27.992155268809675,27.669209119348793,,,,,,,,,14.142135623730951,2.3888476232945424,-5.480037731486196,22.11786608151883,1.176531521906317,-11.130163670283457,23.661736575699432,-0.6968893607018523,-13.862616048880843,,,,,,
2021-01-21,673.0,97590371.0,115004.0,0.0401854714064915,0.0733652312599681,0.13682432432432431,0.1911504424778761,1,1,1,1,1,0.10509477779214621,0.027163059076775894,1.9316493313521546,2.0,1.0789491721473219,8.446227957288443,6.240713224368499,4.0,18.55565955374839,26.77819901916455,9.257057949479934,9.0,25.017121105113944,34.05316336823067,,,,,,,,,18.384776310850235,2.985527096512685,-6.848825759216995,29.63106478005813,1.6843858252755843,-14.165812274012582,29.810699048794525,-1.2839140731307215,-17.23020182582915,,,,,,
2021-01-22,649.0,134238314.0,235186.0,-0.03566121842496285,0.0030911901081916537,0.07986688851913477,0.11896551724137931,0,0,1,1,1,0.041479039313663216,0.01954931436112227,-1.848998459167951,2.0,13.650328996235755,25.5504154158836,1.294298921417562,5.0,35.838096864059246,53.20597314465997,4.838212634822801,9.0,40.177894144290285,60.15175223014976,,,,,,,,,16.97056274847714,6.555780115140039,-2.857783196804137,24.875690945177812,5.60496821283822,-8.193566055673344,29.900575988506816,3.454705204824702,-13.131130474470304,,,,,,
2021-01-25,633.0,98608285.0,154134.0,-0.02465331278890601,-0.05943536404160475,0.042833607907743,0.0839041095890411,0,0,0,1,1,-0.008300878066930875,0.02053525084064905,-1.263823064770932,1.0,-18.066447966314392,-26.292706346425838,-2.022116903633484,4.0,2.8745087697245695,14.958283052408936,1.6587677725118484,8.0,13.914092512611898,32.411408255154605,,,,,,,,,11.313708498984761,4.480991358321094,-1.9533452287792303,17.810109488714573,7.086603014168434,-3.0423692069014665,27.71782418909909,6.223077968464201,-9.540613513487898,,,,,,
2021-01-26,617.0,114797609.0,177764.0,-0.02527646129541864,-0.04930662557781202,-0.01594896331738437,0.043993231810490696,0,0,0,0,1,-0.032627794447598196,0.02997109756393753,-1.2965964343598055,0.0,7.051246163149617,6.646452600076507,-4.343598055105341,3.0,5.796113053190858,12.505906707769851,-1.3128038897893066,7.0,20.636781990816548,34.7483742490043,,,,,,,,,11.313708498984761,4.597192106673019,-2.003999237953408,20.765355763867873,10.401562459475228,-1.7143663492645451,25.57103395988922,8.772748967228631,-6.147141187650018,,,,,,
2021-01-27,615.0,72823691.0,77274.0,-0.0032414910858995136,-0.02843601895734597,-0.04945904173106646,0.01652892561983471,0,0,0,0,1,-0.03894753034420621,0.03299398367545059,-0.16260162601626016,0.0,-28.818861982702852,-65.02187022801978,-3.6422764227642244,2.0,-42.277399809356,-96.53751585268007,-1.8048780487804914,6.0,-24.710346939157482,-52.34710251831146,,,,,,,,,1.4142135623730951,0.5765177906132558,-0.25131453858073555,24.182638400306956,10.720121808219925,-3.435568962691477,24.88395288355814,9.087986209821896,-5.478230112260913,,,,,,
2021-01-28,601.0,104181514.0,157835.0,-0.022764227642276424,-0.02593192868719611,-0.10698365527488855,0.015202702702702704,0,0,0,0,1,-0.06645779198104233,0.06109317898879563,-1.1647254575707155,0.0,15.049609952875134,25.520638641619414,-3.6605657237936775,1.0,-0.7183314690550514,-1.649570754268702,-4.326123128119801,5.0,11.494991040349062,22.49925555168372,,,,,,,,,9.899494936611665,4.129632426938603,-1.8001815117971725,18.439088914585785,9.183088194052322,-1.8619567464649676,23.64553046795825,11.407979175095656,-2.7557329188560558,,,,,,
2021-01-29,591.0,96875889.0,129394.0,-0.016638935108153077,-0.03902439024390244,-0.08936825885978428,-0.016638935108153077,0,0,0,0,0,-0.06419632455184336,0.0363646618758156,-0.8460236886632826,0.0,-3.7706105592486487,-10.990076819636151,-3.451776649746189,0.0,-0.6002614334718457,-7.640385180147466,-5.922165820642978,5.0,5.2461574830038495,3.6534924339613846,-1.5651438240270727,,20.69117703786956,28.312093296443418,,,,,7.0710678118654755,2.9996484029370296,-1.3076010256104644,16.087262041752172,8.351450368046338,-1.4478970685539605,25.037749277619167,13.547876260526992,-1.7035446192410357,35.91931748267297,12.505037473572134,-9.374749825517988,,,
2021-02-01,611.0,70161939.0,81346.0,0.0338409475465313,0.016638935108153077,-0.03475513428120063,0.006589785831960461,1,1,1,0,1,-0.009058099586523777,0.020672460056580546,1.6366612111292964,0.0,-19.03735157604467,-29.53310549996312,0.6546644844517185,0.0,-30.79474385677968,-53.32358075381703,-2.5204582651391125,4.0,-33.64932060956867,-57.23010350846999,1.1456628477905073,12.0,-11.691220933902635,-16.983441103434718,,,,,14.142135623730951,2.5295980560909475,-5.80292047834954,10.862780491200219,2.5454999810409777,-3.8548289499444146,24.730547911440024,9.806053394532249,-4.765136864254024,32.62223975014273,8.464816947668881,-10.756142643249895,,,
2021-02-02,632.0,80724207.0,82687.0,0.03436988543371522,0.06937394247038917,0.024311183144246355,0.007974481658692184,1,1,1,1,1,0.04684256280731776,-0.008168350742777084,1.661392405063291,1.0,6.542193718917548,0.8108892570778962,3.481012658227848,1.0,-5.239123624961717,-27.840168345689158,0.8069620253164593,4.0,-19.603068878706985,-57.96933012444521,3.7183544303797467,13.0,0.08081826062410989,-18.362136732497255,,,,,14.849242404917497,2.5678222039322005,-5.890607014058783,15.427248620541516,0.9128239742048657,-7.874849290660562,24.79448863491033,6.254759421335225,-7.8686834719681436,29.69582639468316,4.739317644055333,-12.176026504814827,,,
2021-02-03,630.0,59763227.0,56515.0,-0.0031645569620253164,0.031096563011456628,0.024390243902439025,-0.02627511591962906,0,0,1,1,0,0.027743403456947827,-0.025332679911034044,-0.15873015873015872,2.0,-17.536686899454075,-23.15491462443599,2.6984126984126986,2.0,-37.77929896590089,-79.69636379722196,0.7619047619047548,4.0,-55.57477276118304,-124.212863841458,2.769841269841277,13.0,-35.31131233927512,-73.26860125630364,,,,,1.4142135623730951,0.5627911765510355,-0.245330859090718,17.90251378996816,2.416591241578212,-7.813416638403608,23.827155376447333,6.045853917080205,-7.569663440889713,26.506156186619677,4.803346212050053,-10.343028751732607,,,
2021-02-04,627.0,47547873.0,44668.0,-0.004761904761904762,-0.007911392405063292,0.04326123128119801,-0.06835066864784546,0,0,0,1,0,0.017674919438067357,-0.055805949964521734,-0.23923444976076555,1.0,-12.845321177668662,-13.261171308319156,1.4035087719298174,2.0,-49.35395112206176,-76.68577057401271,1.020733652312596,3.0,-85.01827579122204,-167.93297215008508,1.8102073365231297,12.0,-69.4590255383243,-118.86115339840599,,,,,2.1213203435596424,0.8482259359501343,-0.3697570364286032,17.31184565550421,3.566399071755594,-6.373416615615228,17.050252523383318,3.8740756845438513,-5.915542989169043,24.175400720567232,5.130099090433977,-8.750513763480235,,,
2021-02-05,632.0,57350831.0,51140.0,0.007974481658692184,0.0031746031746031746,0.06937394247038917,-0.026194144838212634,1,1,1,1,0,0.03627427282249617,-0.0477840436543009,0.39556962025316456,0.0,8.546482962034151,6.327727806022683,0.8860759493670923,2.0,-10.041326864121634,-23.721548689870936,2.072784810126586,2.0,-39.986649016471965,-98.03617520531873,2.1756329113924053,11.0,-40.0046782234071,-90.64646069612829,,,,,3.5355339059327378,0.611386239031484,-1.4025254795378133,8.848728722251556,1.6341315981096136,-3.4062834968437983,14.571280733767,2.0772635001235056,-6.222833120376677,22.902252245024716,4.347160449532357,-8.698426272317167,,,
2021-02-17,663.0,115578402.0,91925.0,0.0490506329113924,0.05741626794258373,0.0851063829787234,0.04739336492890995,1,1,1,1,1,0.07126132546065357,-0.018856509024906726,2.3378582202111615,1.0,25.18964183290923,22.18384552624422,3.951734539969841,3.0,37.53771747077798,28.869186837095455,6.199095022624438,3.0,29.069344461087116,-3.404732118574928,6.153846153846147,11.0,27.811618644805286,-8.366494424802822,,,,,21.920310216782973,3.6133572232593294,-8.289073663681652,14.788509052639489,0.06324529332595324,-7.966714373265635,19.907843233817427,-0.794250705750928,-11.603939339497947,23.489303276620515,0.2233402560960811,-12.531032563788374,,,
2021-02-18,660.0,54520341.0,49914.0,-0.004524886877828055,0.04430379746835443,0.04430379746835443,0.06969205834683954,0,0,1,1,1,0.04430379746835443,0.012694130439242557,-0.22727272727272727,2.0,-55.99567049663171,-42.08338341948151,2.66666666666667,3.0,-22.8021204049329,-17.86753215530713,5.121212121212115,4.0,-39.31092507290078,-64.8230957246464,5.204545454545459,11.0,-53.20875203256706,-98.60530111792283,,,,,2.1213203435596424,0.8058146391526275,-0.351269184607173,17.55847373777118,2.1220079890891115,-7.455341322422451,23.11709324288045,1.183449672300729,-11.425873914724956,23.731557936748814,1.267697619113309,-11.676788528204225,,,
2021-02-19,652.0,51651844.0,63171.0,-0.012121212121212121,-0.016591251885369532,0.03492063492063492,0.06016260162601626,0,0,0,1,1,0.009164691517632695,0.01262098335269067,-0.6134969325153374,1.0,-2.776761464702015,10.49294771334948,0.7975460122699457,2.0,-26.48117306325018,4.760728815437465,3.3895705521472426,4.0,-42.94863645139175,-28.00098146301309,3.6809815950920246,10.0,-59.38858291293532,-57.17987684222191,,,,,5.656854249492381,2.1752051609028102,-0.9482112958721352,16.392071254115525,3.727872432117768,-5.32296445665766,24.066805170423866,3.254639464227451,-10.033780568521937,23.905515769598633,2.9187006725885847,-10.280663862772634,,,
2021-02-22,650.0,39512078.0,47116.0,-0.003067484662576687,-0.015151515151515152,0.03668261562998405,0.08153078202995008,0,0,0,1,1,0.01076555023923445,0.022424083199983014,-0.15384615384615385,0.0,-15.362095104185611,-17.037736649970288,-0.2153846153846119,2.0,-61.27397602323017,-28.731641056116814,2.3384615384615457,4.0,-70.50144287526462,-48.11868579675696,2.938461538461542,9.0,-101.93132008901178,-103.87012904321249,,,,,1.4142135623730951,0.5454745249648497,-0.23778221727254206,12.1161049846888,3.5706136880676587,-3.139844457298435,22.46379803644641,3.88228253316977,-8.559205610092862,22.800969508473056,3.3756530946540733,-9.252576171577157,,,
2021-02-23,641.0,52868029.0,73349.0,-0.013846153846153847,-0.01687116564417178,0.014240506329113924,0.08460236886632826,0,0,0,1,1,-0.0013153296575289276,0.03518093126860716,-0.702028081123245,0.0,12.631406213384652,17.882316050661903,-1.9032761310452488,2.0,-18.835787882313518,11.253050484669185,0.1872074882995391,4.0,-19.10388620691723,12.49628488459284,1.2636505460218443,9.0,-46.36587303074984,-28.733656900571248,,,,,6.363961030678928,2.489099821407492,-1.0850436591610024,8.700574693662544,4.346495233789796,-0.539942971699298,16.369348049192077,4.409489311785606,-4.783904288384685,21.771299310886626,4.84997484549078,-7.37727593753447,,,
2021-02-24,625.0,80010637.0,138264.0,-0.0249609984399376,-0.038461538461538464,-0.05731523378582202,0.022913256955810146,0,0,0,0,1,-0.04788838612368024,0.04011424537081608,-1.28,0.0,16.961874706734307,23.475018804605682,-3.296000000000004,1.0,30.36852612484513,46.21680263843083,-2.592000000000007,4.0,20.069694108297128,49.462694555343404,-1.4079999999999928,8.0,1.4357917810353216,28.479105190071174,,,,,11.313708498984761,4.538348047707604,-1.9783480477076045,13.352902306240445,7.1416358641972515,-0.5496358641972438,14.06966792627278,6.644064362766566,-1.4600643627665522,21.002756711291166,7.456793932851852,-4.6407939328518655,,,
2021-02-25,635.0,45279276.0,46506.0,0.016,-0.0093603744149766,-0.03787878787878788,0.004746835443037975,1,1,0,0,1,-0.02361958114688224,0.021312811660912926,0.7874015748031495,0.0,-38.35238112022816,-98.65178686621081,-0.8818897637795312,0.0,-18.96032259879773,-58.43375048380853,-1.0236220472440944,3.0,-33.412587692435714,-42.469358792413885,0.12598425196849677,7.0,-73.32088381890203,-111.66827936180277,,,,,7.0710678118654755,1.2169956002138338,-2.791798749820133,11.104053313993116,4.029495427588606,-2.265715900029544,13.882442948640408,4.95880272559886,-2.9115586311106707,20.942527872351327,5.810480341768889,-6.062448845705883,,,
2021-02-26,606.0,137933162.0,212428.0,-0.04566929133858268,-0.0304,-0.0705521472392638,-0.0380952380952381,0,0,0,0,0,-0.0504760736196319,0.01622845457201285,-2.392739273927393,1.0,33.58651561978982,39.05370290168904,-4.191419141914188,1.0,48.4383339229184,51.262262978515075,-5.462046204620466,3.0,50.53745864246917,61.47019225337525,-4.315181518151812,7.0,41.56526626280053,50.909955373114656,,,,,20.506096654409877,8.483659072266967,-3.698180524412183,16.86119805945003,9.199695793235982,-0.816857509407606,17.653768876803277,10.705739930403622,0.21835247883730896,21.619374838811947,10.736778004927631,-2.106414968624008,,,
2021-03-02,609.0,57792973.0,71325.0,0.0049504950495049506,-0.04094488188976378,-0.06307692307692307,-0.028708133971291867,1,1,0,0,0,-0.052010902483343426,0.017184394552815604,0.24630541871921183,1.0,-69.3338522314815,-98.9155275148966,-2.331691297208546,1.0,-29.387383133932225,-51.944479495268126,-4.6469622331691225,3.0,-19.823836195448877,-18.49113214160533,-3.2758620689655245,6.0,-36.0217375389219,-43.14342797055731,,,,,2.1213203435596424,0.3806858158304338,-0.8732966532688575,15.466091943345013,6.9029499996750525,-2.2395674052579606,19.810491047815734,10.502279784247667,-1.2083553179094226,19.92479280748125,9.16496339137378,-2.6132392534427313,,,
2021-03-03,622.0,61171387.0,57677.0,0.021346469622331693,0.026402640264026403,-0.029641185647425898,-0.015822784810126583,1,1,1,0,0,-0.0016192726916997476,0.006909200418649657,1.045016077170418,1.0,2.7614332171346714,-11.8314059330409,0.41800643086817085,2.0,-24.956275717599798,-82.46441389115246,-2.2990353697749124,4.0,-13.83069162711646,-47.662846541949136,-0.9003215434083637,6.0,-22.537126222101197,-61.62699169512978,,,,,9.192388155425117,1.6151605594477794,-3.705192713788615,11.928956366757394,3.0341031286436126,-3.8701159903799542,20.352722995544475,8.188890899032158,-3.590820159482333,19.40265852646852,6.515238801871927,-4.7145957150552,,,
2021-03-04,601.0,75508388.0,143916.0,-0.03376205787781351,-0.013136288998357963,-0.0384,-0.09351432880844646,0,0,0,0,0,-0.02576814449917898,-0.02755716440422323,-1.747088186356073,2.0,9.493647911010893,29.961574807526613,-2.2628951747088224,3.0,-0.0379417449621663,26.088551655132164,-4.8419301164725495,4.0,13.089375580365987,37.20878845993496,-4.159733777038269,7.0,2.2589849885286997,35.5799911059229,,,,,14.849242404917497,6.194448640407905,-2.7002722676957585,13.794926603646786,6.39448716914546,-1.8686968197278153,20.754919095643224,11.058045652605294,-1.3741854196601948,20.235456115702753,10.220269718513313,-1.9008021644367736,,,
2021-03-05,601.0,85579527.0,127693.0,0.0,-0.03376205787781351,-0.05354330708661417,-0.0893939393939394,0,0,0,0,0,-0.043652682482213837,-0.017925316153662614,0.0,1.0,5.884081948711869,-6.352345077647168,-1.1314475873544017,3.0,2.316488147918829,3.982363951038818,-3.860232945091522,3.0,19.687882710545953,23.140266106990985,-4.026622296173053,7.0,15.468379779663891,29.356229393937028,,,,,0.0,0.0,0.0,8.64291617453287,3.7200081720730647,-1.457112997364261,19.668361508892172,9.750923580034279,-2.0304576898512345,20.91486502340798,10.290641770737839,-2.2373971783917344,,,
2021-03-08,598.0,47676630.0,84570.0,-0.004991680532445923,-0.004991680532445923,-0.013201320132013201,-0.08282208588957055,0,0,0,0,0,-0.009096500332229562,-0.034810382878778676,-0.2508361204013378,0.0,-39.74997498774557,-25.495447558235778,-1.3712374581939877,2.0,-37.47989528622304,-14.740688187300458,-3.4782608695652097,3.0,-43.32642365871917,-18.581530093413733,-4.406354515050171,7.0,-49.096963648647154,-7.097020219936144,,,,,2.1213203435596424,0.8893606385296559,-0.38768839772698027,9.731392500562396,4.300419147326491,-1.5579442309385163,18.5699877340958,9.067889284510438,-2.1113675453800185,21.68257850271324,10.932883161351823,-2.1201741312514804,,,
2021-03-09,595.0,74471341.0,119867.0,-0.005016722408026756,-0.009983361064891847,-0.022988505747126436,-0.08461538461538462,0,0,0,0,0,-0.01648593340600914,-0.030813439434129092,-0.25210084033613445,0.0,17.989947972066194,14.72340177029541,-1.4117647058823493,2.0,7.506090698702479,10.94746677567637,-3.0756302521008325,3.0,3.547950076526754,10.26762995653516,-4.882352941176463,7.0,6.54270741546067,26.023384250878056,,,,,2.1213203435596424,0.89384480981636,-0.3896431291440911,10.691117808723371,4.646052446336486,-1.8225230345717875,16.309847059710027,8.009701631508907,-1.8584411273072414,22.060860793436305,11.556226794652996,-1.7915209123000697,,,
2021-03-10,597.0,41735443.0,54196.0,0.0033613445378151263,-0.0016722408026755853,-0.04019292604501608,-0.0686427457098284,1,1,0,0,0,-0.02093258342384583,-0.014224909832406159,0.16750418760469013,0.0,-39.218342548801985,-60.58657465495608,-0.23450586264656234,1.0,-55.729186341690436,-95.67569562329322,-1.9932998324958084,3.0,-69.43842287716943,-94.92988412428961,-4.581239530988278,7.0,-60.156145341502665,-56.67881393460771,,,,,1.4142135623730951,0.258891861352014,-0.5939002365613942,2.60768096208142,1.0207413286007547,-0.55172960330763,13.73923821274982,6.135783715736961,-2.149184050745344,21.624243217667726,11.101111857923264,-1.9386327959467073,,,
2021-03-11,609.0,55462783.0,47948.0,0.020100502512562814,0.023529411764705882,0.013311148086522463,-0.0256,1,1,1,1,0,0.018420279925614173,-0.01945557404326123,0.9852216748768473,1.0,12.375271540196604,-6.5153916743138405,1.477832512315271,1.0,-9.95687829079907,-81.1437390506382,0.2791461412151142,4.0,-23.07548829635902,-101.49453574705933,-2.504105090311987,8.0,-19.191492698806698,-73.61255943939268,,,,,8.48528137423857,1.5227432633217353,-3.49318661307543,5.477225575051831,0.14105189410399507,-3.096716918734537,12.534840334932056,3.4257327755135716,-3.9840250579438,21.693741518065487,8.916048396144156,-3.9078382155201834,,,
2021-03-12,614.0,33876990.0,36145.0,0.008210180623973728,0.02847571189279732,0.021630615640599003,-0.03307086614173228,1,1,1,1,0,0.02505316376669816,-0.027350740891165643,0.40716612377850164,2.0,-31.8590775036389,-16.327292848250107,1.8566775244299636,2.0,-49.49568246765725,-89.63950753907869,1.4332247557003182,5.0,-98.13112794259467,-164.4252317056301,-1.5228013029315999,8.0,-88.2238005796855,-123.86678655415686,,,,,3.5355339059327378,0.6293096141170975,-1.443641861674101,8.384509526501938,0.6013220110266239,-4.314677059886551,8.482662055956945,1.0535491369255034,-3.9199986483261404,21.728649532962763,7.892763706731751,-4.847161100868552,,,
2021-03-15,611.0,29767904.0,26753.0,-0.004885993485342019,0.003284072249589491,0.021739130434782608,0.00825082508250825,0,0,1,1,1,0.01251160134218605,-0.006744152676137179,-0.24549918166939444,2.0,-6.901873239042963,-17.55317160692259,0.9492635024549844,3.0,-58.09944899042944,-112.99218779202333,0.8674304418985196,5.0,-89.14444429812728,-187.8518297013419,-1.8657937806873939,8.0,-109.16753813100178,-196.89586214630137,,,,,2.1213203435596424,0.8704380717524292,-0.3794397084136402,8.613942186943309,1.5883954069554778,-3.4869224118654465,8.680117766739167,1.6897237283356137,-3.424584612132653,21.837678689053085,8.299152477953434,-4.5675649165786485,,,
2021-03-16,613.0,37780820.0,37573.0,0.0032733224222585926,-0.0016286644951140066,0.030252100840336135,0.006568144499178982,1,1,0,1,1,0.014311718172611064,-0.011841978170578577,0.1631321370309951,1.0,10.60447602778341,14.398637319351662,0.6851549755301869,3.0,-5.145383292368985,-7.851382641790648,1.1256117455138626,5.0,-43.73198173041241,-95.97530141324889,-1.4192495921696648,8.0,-63.51270115365415,-110.45378330183911,,,,,1.4142135623730951,0.25213448813564815,-0.5783987621976384,6.8702256149271825,1.3322032800764865,-2.70251323113686,8.937436868464836,1.4987579711642387,-3.749981462191964,21.90674013078857,7.851897591422427,-5.0133984070830975,,,
2021-03-17,604.0,43942131.0,68585.0,-0.01468189233278956,-0.011456628477905073,0.011725293132328308,-0.028938906752411574,0,0,0,1,0,0.0001343323272116172,-0.020332099942369942,-0.7450331125827815,1.0,7.010710290768557,22.60844207917183,-1.026490066225173,4.0,8.59313218104966,36.71969089451046,-0.049668874172177906,5.0,-19.65781928054423,-8.951811620616763,-2.6986754966887343,9.0,-39.06017507434949,-16.564919443026906,,,,,6.363961030678928,2.641577790599673,-1.1515115654341104,3.9623225512320217,2.2073146675857114,-0.15433453513536513,6.976946164174794,2.1288912409792395,-2.029553492634884,22.10763145208145,9.287042485719638,-3.8896914923421697,,,
2021-03-18,602.0,30223846.0,31677.0,-0.0033112582781456954,-0.01794453507340946,-0.011494252873563218,0.0016638935108153079,0,0,0,0,1,-0.01471939397348634,0.006579073192189263,-0.16611295681063123,1.0,-22.69447276829031,-58.25677936673296,-1.1295681063122847,3.0,-16.194140878033863,-26.737380433753195,-0.3986710963455112,4.0,-58.98619090369902,-100.46311203712473,-2.5332225913621262,8.0,-88.05772270014876,-142.86911639359786,,,,,1.4142135623730951,0.5889675103441069,-0.25674159672284447,5.449770637375643,2.759067632437891,-0.49993141981332107,6.931409989638478,2.4711857111875752,-1.6738435184965528,20.015454555234083,8.51790999990387,-3.451464817179616,,,
2021-03-19,591.0,74960854.0,106938.0,-0.018272425249169437,-0.02152317880794702,-0.03745928338762215,-0.016638935108153077,0,0,0,0,0,-0.029491231097784586,0.010410174139734538,-0.9306260575296108,0.0,29.840247017463273,35.18908152387365,-2.2335025380710736,2.0,42.189678095182856,49.2180515812901,-2.098138747884937,4.0,37.31411571164864,42.559988030447556,-3.8578680203045606,7.0,22.812642782858372,25.391488526061824,,,,,7.7781745930520225,3.299613243230738,-1.4383611281715165,8.700574693662588,4.8834237645672935,-0.4164186884251461,8.099382692527566,4.564955811598914,-0.36867831582903987,18.115419428007776,9.375254648124193,-1.6595186075150707,,,
